Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet
WXVL_AK0931SC0749	NCCc1ccc(NC(=O)c2csc(-c3ccc(F)cc3)n2)cc1	166342365	UQBWFKTWKUGDBF-UHFFFAOYSA-N	N-[4-(2-aminoethyl)phenyl]-2-(4-fluorophenyl)-1,3-thiazole-4-carboxamide		0												
WXVL003____AK1291____HU0189	NC1CN(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678623	ZYMHAPUPYYCYDT-UHFFFAOYSA-N	1-[2-chloro-4-(trifluoromethyl)phenyl]sulfonylazetidin-3-amine		0												
WXVL003____AK5588____HU0463	CC1(N)CN(S(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1	171678654	CQPWTTMSGJOVQO-UHFFFAOYSA-N	3-methyl-1-[2-nitro-4-(trifluoromethyl)phenyl]sulfonylazetidin-3-amine		0												
WXVL003____AK1148____HU0463	NC1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])C1	171678613	LVAYODRVDFUGFY-UHFFFAOYSA-N	1-[2-nitro-4-(trifluoromethyl)phenyl]sulfonylpyrrolidin-3-amine		0												
WXVL006____AK5588____YL0085	COc1cc([N+](=O)[O-])ccc1NC(=S)N1CC(C)(N)C1	171678710	CFPYSIPTBHDETH-UHFFFAOYSA-N	3-amino-N-(2-methoxy-4-nitrophenyl)-3-methylazetidine-1-carbothioamide		0												
WXCD00100333_SE0667_AC0736	NCC(=O)N1CCC2(CCC2NC(=O)c2cc3cn[nH]c3cn2)CC1	171686163	HJHOZJCTWWFPBA-UHFFFAOYSA-N	N-[7-(2-aminoacetyl)-7-azaspiro[3.5]nonan-3-yl]-1H-pyrazolo[3,4-c]pyridine-5-carboxamide		0												
WXCD00120470_SB7012_AC0736	NCC(=O)N[C@H]1C[C@@H]2C[C@@H]1CN2C(=O)CCc1cnc2[nH]ccc2c1	171688963	ARUNHHMBCQDXRC-ILXRZTDVSA-N	2-amino-N-[(1S,4R,5S)-2-[3-(1H-pyrrolo[2,3-b]pyridin-5-yl)propanoyl]-2-azabicyclo[2.2.1]heptan-5-yl]acetamide		0												
WXCD00110070_SC00118_SF026	Cc1onc(-c2ccncn2)c1C(=O)N1CC[C@H]2CN(C(=O)[C@@H](N)CN)CC[C@H]21	171686329	YEDUEDNHISLFIH-KCQAQPDRSA-N	(2S)-1-[(3aS,7aR)-1-(5-methyl-3-pyrimidin-4-yl-1,2-oxazole-4-carbonyl)-3,3a,4,6,7,7a-hexahydro-2H-pyrrolo[3,2-c]pyridin-5-yl]-2,3-diaminopropan-1-one		0												
WXVL_BT0970LQ1675	NCc1ccc(-c2cncc(C(N)=O)c2)cc1	171679987	RGEWFASWHCYABF-UHFFFAOYSA-N	5-[4-(aminomethyl)phenyl]pyridine-3-carboxamide		0												
WXCD00609512_SC0068_SF026	Cc1noc(C)c1C(=O)Nc1cnn(C2CCN(C(=O)[C@@H](N)CN)CC2)c1	171686335	WTMWIXFPXKGHGU-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-3,5-dimethyl-1,2-oxazole-4-carboxamide		0												
WXVL_AK4182SC1292	CN(CCN)CCNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1	171675599	QDXHNKMOKWDBTG-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-5-(4-nitrophenyl)furan-2-carboxamide		0												
WXVL001____AK0767____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NCC(C)(C)N	171678620	DYSZEAWNVBNBOE-UHFFFAOYSA-N	N-(2-amino-2-methylpropyl)-2-methyl-4-(trifluoromethyl)benzamide		0												
WXCD00609512_SC0296_SF026	Cc1nccc(C(=O)Nc2cnn(C3CCN(C(=O)[C@@H](N)CN)CC3)c2)n1	171686331	FWSCMMZYZQDBHW-AWEZNQCLSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]pyrazol-4-yl]-2-methylpyrimidine-4-carboxamide		0												
WXVL_AK1273SC0762	COc1ccc2cc(-c3cc(C(=O)Nc4cccc(CN)c4)n[nH]3)ccc2c1	171675585	VHDJIBFOCPUNDY-UHFFFAOYSA-N	N-[3-(aminomethyl)phenyl]-3-(6-methoxynaphthalen-2-yl)-1H-pyrazole-5-carboxamide		0												
WXCD00100094_SF053_SD0141	CC(C(=O)N1CCC2(CCCN2C(=O)c2ccccc2C2CC2)CC1)C1SC(N)=NC1=O					0												
WXVL001____AK0590____SD0413	NCC(O)CNC(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]	171678618	XHKPYPIPFBORRV-UHFFFAOYSA-N	N-(3-amino-2-hydroxypropyl)-2-nitro-4-(trifluoromethyl)benzamide		0												
WXVL001____AK3723____SD1214	Cc1cc(C(F)(F)F)ccc1C(=O)NC1CC(N)C1	175663436	DEOMWAXZZKPWPA-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-2-methyl-4-(trifluoromethyl)benzamide		0												
WXVL001____AK1291____SD0121	NC1CN(C(=O)c2cc(C(F)(F)F)ccc2Cl)C1	171678705	IPAGISZQMHGYGU-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[2-chloro-5-(trifluoromethyl)phenyl]methanone		0												
WXCD00141189_AK00118_AC2348	CC(NC(=O)c1cnn2c1CN(C(=O)CCC(N)C(N)=O)CC2)c1cc(F)cc(F)c1	171672700	BZXYTKKDNKYMMF-UHFFFAOYSA-N	5-(4,5-diamino-5-oxopentanoyl)-N-[1-(3,5-difluorophenyl)ethyl]-6,7-dihydro-4H-pyrazolo[1,5-a]pyrazine-3-carboxamide		0												
WXVL_AK1493SC0758	NCCCCNC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)n[nH]1	171675515	IBGNZBOEGIWPHE-UHFFFAOYSA-N	N-(4-aminobutyl)-3-(4-nitrophenyl)-1H-pyrazole-5-carboxamide		0												
WXCD00140009_AG0071_SB0538	CC(C)c1ccc(NC(=O)c2n[nH]c3c2CN(C(=O)CCCN)C3)cc1					0												
WXCD00100583_AC0736_SC2225	Cc1n[nH]cc1C(=O)N1CCC2(CC1)CC2NC(=O)CN	171673736	PVZUXGGVCMUUCE-UHFFFAOYSA-N	2-amino-N-[6-(5-methyl-1H-pyrazole-4-carbonyl)-6-azaspiro[2.5]octan-2-yl]acetamide		0												
WXVL_AK4182SC1481	CN(CCN)CCNC(=O)c1ccc(-c2ccc(OC(F)(F)F)cc2)o1	171675519	VKJNQLZWKJEJKH-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-5-[4-(trifluoromethoxy)phenyl]furan-2-carboxamide		0												
WXCD00100142_SE0164_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2ccc3c(cnn3C)c2)C1)C1SC(N)=NC1=O					0												
WXVL001____AK1291____SD0480	NC1CN(C(=O)c2ccc(C(F)(F)F)cc2Cl)C1	171678714	GTNMBWTXLXFNCI-UHFFFAOYSA-N	(3-aminoazetidin-1-yl)-[2-chloro-4-(trifluoromethyl)phenyl]methanone		0												
WXCD00301103_AF2686	CN(C)c1cc(NC(=O)CC2(N)CCC2)c2ccccc2n1	172895990	TYKAGHCTIWIPAT-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[2-(dimethylamino)quinolin-4-yl]acetamide		0												
WXCD00100627_LP2263	NC1CN(c2ccnc(N3CCCCC3)n2)CC12CC2	172895101	VHJDWKIOUBQGNP-UHFFFAOYSA-N	5-(2-piperidin-1-ylpyrimidin-4-yl)-5-azaspiro[2.4]heptan-7-amine		0												
WXCD00102261_AN0128_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC2(CN(Cc3ccccc3)CC2C(=O)N2Cc3cccnc3C2)C1	171698207	FTPDHBUOHQQSOW-LBAQZLPGSA-N	(2S)-2-amino-5-[7-benzyl-5-(5,7-dihydropyrrolo[3,4-b]pyridine-6-carbonyl)-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0												
WXCD00120062_SC00059_SF026	Cc1c(C(=O)N2CC3CCC2CN3C(=O)[C@@H](N)CN)nnn1-c1ccc(C2CC2)cc1Cl	172894528	JOBPITZPIYAUAV-HTWSVDAQSA-N	(2S)-2,3-diamino-1-[5-[1-(2-chloro-4-cyclopropylphenyl)-5-methyltriazole-4-carbonyl]-2,5-diazabicyclo[2.2.2]octan-2-yl]propan-1-one		0												
WXCD00306829_AG0036	Cc1c(F)cccc1NC(=O)C1CC2(CC(N)C2)C1	172895241	YSLMTWVXXMTSAR-UHFFFAOYSA-N	2-amino-N-(3-fluoro-2-methylphenyl)spiro[3.3]heptane-6-carboxamide		0												
WXCD00102789_SA0507_AC0641	CC(CN)C(=O)N1CCC2(CC(NC(=O)C(C)n3ccnc3)C2)C1					0												
LN01477175_SA0060	Cc1ccc2[nH]cc(CC(=O)N3CCC(F)(F)C(N)C3)c2c1	172894850	TWDPVKPFBUEJON-UHFFFAOYSA-N	1-(3-amino-4,4-difluoropiperidin-1-yl)-2-(5-methyl-1H-indol-3-yl)ethanone		0												
WXCD00100142_SE0219_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2cc3cc(F)c(F)cc3[nH]2)C1)c1cccc(Cl)c1	171698190	JVNWLEPETJZLMR-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-(5,6-difluoro-1H-indole-2-carbonyl)-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0												
LN00199670_BT0369	NC1(c2ccc(-c3cccc4ncnn34)cc2)CCC1	172894930	HHPDVGNNIUOKRJ-UHFFFAOYSA-N	1-[4-([1,2,4]triazolo[1,5-a]pyridin-5-yl)phenyl]cyclobutan-1-amine		0												
WXCD00111177_SE0057_AC0641	Cc1ccc2[nH]c(C(=O)NC[C@H]3OC[C@@H]4CCN(C(=O)C(C)CN)C[C@H]43)cc2c1	172894650	WSNUMXQENCNMQK-IHNADRLZSA-N	N-[[(3S,3aS,7aR)-5-(3-amino-2-methylpropanoyl)-3,3a,4,6,7,7a-hexahydro-1H-furo[3,4-c]pyridin-3-yl]methyl]-5-methyl-1H-indole-2-carboxamide		0												
LN00338518_BT0895	C[C@@H](N)c1ccc(-c2ccncc2C#N)cc1	172894990	RJQQBSHJQAMKGP-SNVBAGLBSA-N	4-[4-[(1R)-1-aminoethyl]phenyl]pyridine-3-carbonitrile		0												
WXCD00604577_SE0513	Cc1cccc2[nH]c(C(=O)NC3CC(N)C3)nc12	172895282	YXAUZIBEUIERFQ-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-4-methyl-1H-benzimidazole-2-carboxamide		0												
WXCD00140009_AG0071_SB3642	CC(C)c1ccc(NC(=O)c2n[nH]c3c2CN(C(=O)C(O)CN)C3)cc1					0												
WXCD00301103_AG1636	NC1(CC(=O)Nc2cccc3c2CCO3)CCC1	172895247	BAZPCOJLIFZZKN-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-(2,3-dihydro-1-benzofuran-4-yl)acetamide		0												
WXCD00100627_SE1217	NC1CN(C(=O)c2ccc3[nH]nc(C(F)(F)F)c3c2)CC12CC2	172895194	IWZYYPXIFAGLJB-UHFFFAOYSA-N	(7-amino-5-azaspiro[2.4]heptan-5-yl)-[3-(trifluoromethyl)-2H-indazol-5-yl]methanone		0												
LN01477175_SC1134	COc1ccc(C(=O)N2CCC(F)(F)C(N)C2)s1	172898788	QAUGDLAHKBPXJC-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-(5-methoxythiophen-2-yl)methanone		0												
WXCD00100142_SC0490_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2cc(-c3ccccn3)[nH]n2)C1)c1cccc(Cl)c1	171698338	DKAZMSWIQWMDPK-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-(3-pyridin-2-yl-1H-pyrazole-5-carbonyl)-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0												
WXDL_LN00173533_AKF234_YV0123	Cc1ccc(Cl)cc1NC(=O)N1CCc2c(C(=O)N(CCN)C(C)(C)C)n[nH]c2C1	171706227	NQKMREGMEBEWFW-UHFFFAOYSA-N	3-N-(2-aminoethyl)-3-N-tert-butyl-6-N-(5-chloro-2-methylphenyl)-1,4,5,7-tetrahydropyrazolo[5,4-c]pyridine-3,6-dicarboxamide		0												
LN00199670_BT1880	Cc1cc(-c2ccc(C3(N)CCC3)cc2)n[nH]1	172895895	NCCYAFDDGYCHDU-UHFFFAOYSA-N	1-[4-(5-methyl-1H-pyrazol-3-yl)phenyl]cyclobutan-1-amine		0												
WXCD00265364_AG1188	NCc1cc(C(=O)Nc2ccc3nc(Cl)sc3c2)ccn1	172894778	IOEZVIUCWRRKKU-UHFFFAOYSA-N	2-(aminomethyl)-N-(2-chloro-1,3-benzothiazol-6-yl)pyridine-4-carboxamide		0												
WXCD00111294_AK00399_SBB469	N[C@@H](CCO)c1ccc(NC(=O)[C@H]2C[C@H]3OCC[C@@H]3N(C(=O)C[C@H]3COc4ccccc4O3)C2)cc1	171689033	FFAWAOCNEVBWAK-BRVYXMLXSA-N	(3aS,6S,7aR)-N-[4-[(1S)-1-amino-3-hydroxypropyl]phenyl]-4-[2-[(3S)-2,3-dihydro-1,4-benzodioxin-3-yl]acetyl]-3,3a,5,6,7,7a-hexahydro-2H-furo[3,2-b]pyridine-6-carboxamide		0												
WXCD00105008_AC0641_SD0123	Cc1ccc2c(c1)C1(CCN(C(=O)C(C)CN)CC1)CN2C(=O)c1cccc(F)c1C					0												
LN01477175_SD0376	NC1CN(C(=O)c2ccc(NC(=O)c3ccccc3)cc2)CCC1(F)F	172895346	ZBOJQRWZKWWYIO-UHFFFAOYSA-N	N-[4-(3-amino-4,4-difluoropiperidine-1-carbonyl)phenyl]benzamide		0												
WXCD00903745_SC00090	Cc1snc2sc(C(=O)N3CCC[C@H](CN)C3)cc12	172895368	VXOCIVGJKOHTBM-SECBINFHSA-N	[(3R)-3-(aminomethyl)piperidin-1-yl]-(3-methylthieno[2,3-c][1,2]thiazol-5-yl)methanone		0												
WXCD00192581_LP0007	Cc1ccnc(N2CCCC[C@H]2CN)n1	94903102	BPYAIHLGZDPOCI-JTQLQIEISA-N	[(2S)-1-(4-methylpyrimidin-2-yl)piperidin-2-yl]methanamine		0												
WXCD00301103_AK3951	NC1(CC(=O)NCc2csc3ccccc23)CCC1	172898878	CFTSNWYLOMZNGH-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-(1-benzothiophen-3-ylmethyl)acetamide		0												
WXCD00100627_SE0386	NC1CN(C(=O)c2ccc3nc(Cl)sc3c2)CC12CC2	172895884	AXCGAQHTGFEYCO-UHFFFAOYSA-N	(7-amino-5-azaspiro[2.4]heptan-5-yl)-(2-chloro-1,3-benzothiazol-6-yl)methanone		0												
WXCD00198547_AK1188	N[C@@H]1CCCC[C@@H]1C(=O)NCCn1cccc1	172895741	NXLWYKUDKWNXNW-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(2-pyrrol-1-ylethyl)cyclohexane-1-carboxamide		0												
WXCD00100142_SE0201_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2cc(-c3cc[nH]n3)n3ccccc23)C1)C1SC(N)=NC1=O					0												
WXDL_WXCD00908905BT1646AC4147	NCC(C(=O)N1CCC(c2cccc(-c3ccccc3O)c2)CC1)c1ccccc1	172894867	AZHAQXALZBHJLP-UHFFFAOYSA-N	3-amino-1-[4-[3-(2-hydroxyphenyl)phenyl]piperidin-1-yl]-2-phenylpropan-1-one		0												
WXCD00307074_AN00683	COc1ccc(C2=CCN(C(=O)C3CCC(N)CC3)CC2)cc1	172894833	ZWRXCVYSOMASTK-UHFFFAOYSA-N	(4-aminocyclohexyl)-[4-(4-methoxyphenyl)-3,6-dihydro-2H-pyridin-1-yl]methanone		0												
LN00199670_BT0545	COc1ncncc1-c1ccc(C2(N)CCC2)cc1	172894729	RMPPCYQPCCURPW-UHFFFAOYSA-N	1-[4-(4-methoxypyrimidin-5-yl)phenyl]cyclobutan-1-amine		0												
WXCD00100546_SB0503_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CCC2(COCCN2C(=O)c2cc(=O)c3ccccc3o2)C1	171698203	YFTPYNHFIDMWKX-UEDXYCIISA-N	(2S)-2-amino-5-oxo-5-[6-(4-oxochromene-2-carbonyl)-9-oxa-2,6-diazaspiro[4.5]decan-2-yl]pentanamide		0												
WXCD00102799_AC4230_SB0775	NC(CC(=O)NCC1CC2(CCN(C(=O)C34CC(c5ccccc5)(C3)C4)CC2)CO1)c1cccnc1	171705939	FOVZBZPGKZVLFQ-UHFFFAOYSA-N	3-amino-N-[[8-(3-phenylbicyclo[1.1.1]pentane-1-carbonyl)-2-oxa-8-azaspiro[4.5]decan-3-yl]methyl]-3-pyridin-3-ylpropanamide		0												
WXCD00604577_SD00112	Cc1cc(C(=O)Nc2ccccc2C(=O)NC2CC(N)C2)c(C)o1	172895912	GKMVGVXQCOUVPD-UHFFFAOYSA-N	N-[2-[(3-aminocyclobutyl)carbamoyl]phenyl]-2,5-dimethylfuran-3-carboxamide		0												
LN01477175_LP0072	COc1cc(N2CCC(F)(F)C(N)C2)ncn1	172894802	XZJIYROKPMWQCO-UHFFFAOYSA-N	4,4-difluoro-1-(6-methoxypyrimidin-4-yl)piperidin-3-amine		0												
WXCD00102261_AN2739_AC2348	Cc1nnc2n1CCN(C(=O)C1CN(Cc3ccccc3)CC13CN(C(=O)CC[C@@H](N)C(N)=O)C3)C2	171698202	ZOHZGXAYMJOOCK-GFOWMXPYSA-N	(2R)-2-amino-5-[7-benzyl-5-(3-methyl-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazine-7-carbonyl)-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0												
WXDL_WXCD00142046BT1123AC2118	N[C@@H](C(=O)N1CCc2c(cccc2-c2ccc3cc(O)ccc3c2)C1)c1cccc(Cl)c1	172894503	UQFWOKBVESKUAM-AREMUKBSSA-N	(2R)-2-amino-2-(3-chlorophenyl)-1-[5-(6-hydroxynaphthalen-2-yl)-3,4-dihydro-1H-isoquinolin-2-yl]ethanone		0												
WXCD00604308_HU0137	NCC1CCCCN1S(=O)(=O)CCc1ccccc1	61822852	OPUHQMUXJBUCLU-UHFFFAOYSA-N	[1-(2-phenylethylsulfonyl)piperidin-2-yl]methanamine		0												
WXCD00301103_AG5254	NC1(CC(=O)Nc2ccc(C(F)(F)F)c3cccnc23)CCC1	172895074	NJVQKLPVOBIGRX-UHFFFAOYSA-N	2-(1-aminocyclobutyl)-N-[5-(trifluoromethyl)quinolin-8-yl]acetamide		0												
LN00338518_BT2567	COc1nccc(C)c1-c1ccc([C@@H](C)N)cc1	172894861	OCTYLLDZSQFJAW-LLVKDONJSA-N	(1R)-1-[4-(2-methoxy-4-methyl-3-pyridinyl)phenyl]ethanamine		0												
LN01477175_SE0979	COc1cccc2[nH]cc(C(=O)N3CCC(F)(F)C(N)C3)c12					0												
WXCD00100142_SC1052_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2cnc(-c3ccccn3)nc2)C1)c1cccc(Cl)c1	171698337	VUGRFKBMALMBQU-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-(2-pyridin-2-ylpyrimidine-5-carbonyl)-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0												
LN00244457_BT4099	NCc1ccc(-c2ccc(C(=O)Nc3ccc(F)cc3)cc2)nc1	172895145	KQAODBAOWNXUCM-UHFFFAOYSA-N	4-[5-(aminomethyl)-2-pyridinyl]-N-(4-fluorophenyl)benzamide		0												
WXCD00282838_AG1107	Cc1cc(F)cc(NC(=O)c2ccc(CCN)cc2)c1	79050106	XVNZUJGACRIBJE-UHFFFAOYSA-N	4-(2-aminoethyl)-N-(3-fluoro-5-methylphenyl)benzamide		0												
WXCD01000773_AG6011	CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)[C@H]2CCC[C@H]2N)c1	172895008	VQDNXQAGAKHFJC-CMPLNLGQSA-N	cis-(1S,2R)-2-amino-N-[2-chloro-5-(dimethylsulfamoyl)phenyl]cyclopentane-1-carboxamide		0												
WXCD00110007_SB1551_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC[C@@H]2[C@@H]1CCN2C(=O)C1COc2ccccc2O1	172894520	UNXOMRQOZJOTBH-NRMMMPIQSA-N	(2S)-5-[(3aR,6aS)-4-(2,3-dihydro-1,4-benzodioxine-3-carbonyl)-2,3,3a,5,6,6a-hexahydropyrrolo[3,2-b]pyrrol-1-yl]-2-amino-5-oxopentanamide		0												
WXCD00100094_SF053_SE0791	CC(C(=O)N1CCC2(CCCN2C(=O)c2cc3ccsc3[nH]2)CC1)C1SC(N)=NC1=O					0												
WXCD00100094_SF053_SD0101	COc1ccc(C(=O)N2CCCC23CCN(C(=O)C(C)C2SC(N)=NC2=O)CC3)c(C)c1					0												
WXCD00110022_SE0003_AC2348	Cn1c(C(=O)N2CCO[C@@H]3CN(C(=O)CC[C@H](N)C(N)=O)C[C@@H]32)cc2ccccc21	171698205	HOJHENOZWOLGKF-JCGIZDLHSA-N	(2S)-5-[(4aS,7aR)-4-(1-methylindole-2-carbonyl)-2,3,4a,5,7,7a-hexahydropyrrolo[3,4-b][1,4]oxazin-6-yl]-2-amino-5-oxopentanamide		0												
WXCD00198547_AG2633	N[C@@H]1CCCC[C@@H]1C(=O)Nc1cccc2cc[nH]c12	172894637	CLLCPKSRRWIIKI-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(1H-indol-7-yl)cyclohexane-1-carboxamide		0												
LN00199670_BT0424	NC1(c2ccc(-c3ccccn3)cc2)CCC1	172895852	IWUQAKZSXMXKPL-UHFFFAOYSA-N	1-(4-pyridin-2-ylphenyl)cyclobutan-1-amine		0												
WXCD00604308_LP0442	NCC1CCCCN1c1ccnc(-c2ccccc2)n1	172894824	FXGGWLUWORIWDJ-UHFFFAOYSA-N	[1-(2-phenylpyrimidin-4-yl)piperidin-2-yl]methanamine		0												
WXCD00102261_AN0283_AC2348	CC(C)(C)C1CCN(C(=O)C2CN(Cc3ccccc3)CC23CN(C(=O)CC[C@@H](N)C(N)=O)C3)CC1	171698206	YCDDEBXXOJTTGL-OZAIVSQSSA-N	(2R)-2-amino-5-[7-benzyl-5-(4-tert-butylpiperidine-1-carbonyl)-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0												
WXCD00195097_SC00050	CCn1nc(C(=O)N[C@@H]2CC[C@@H](N)C2)c2ccccc21					0												
LN01477175_SC0432	Cc1cc(C(=O)N2CCC(F)(F)C(N)C2)c(C)[nH]1	172895880	FPGZDDGVYFXEPY-UHFFFAOYSA-N	(3-amino-4,4-difluoropiperidin-1-yl)-(2,5-dimethyl-1H-pyrrol-3-yl)methanone		0												
LN00338518_BT0922	C[C@@H](N)c1ccc(-c2ccc(F)cn2)cc1	172896053	ODKBJTVYVDVJNI-SECBINFHSA-N	(1R)-1-[4-(5-fluoro-2-pyridinyl)phenyl]ethanamine		0												
WXVL_AK4182_SB1457	CN(CCN)CCNC(=O)C(F)(F)c1ccccc1	171682724	RSDNHYDOXVHPPH-UHFFFAOYSA-N	N-[2-[2-aminoethyl(methyl)amino]ethyl]-2,2-difluoro-2-phenylacetamide		0												
WXDL_WXCD02501976LQ2829AC0736	Cc1c[nH]c2ncc(-c3ccc(N4CCN(C(=O)CN)CC4)cc3)cc12					0												
WXCD00102261_AK00111_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC2(CN(Cc3ccccc3)CC2C(=O)NC23CC(F)(C2)C3)C1	171698204	WDIIXYZYZGDPCN-QJYVOINNSA-N	7-benzyl-2-[(4S)-4,5-diamino-5-oxopentanoyl]-N-(3-fluoro-1-bicyclo[1.1.1]pentanyl)-2,7-diazaspiro[3.4]octane-5-carboxamide		0												
WXCD00102261_AN00189_AC2348	CC(C)(O)[C@@H]1CCN(C(=O)C2CN(Cc3ccccc3)CC23CN(C(=O)CC[C@H](N)C(N)=O)C3)C1	171698334	ZCGNSGKDYKSWNK-TYVLQRECSA-N	(2S)-2-amino-5-[7-benzyl-5-[(3R)-3-(2-hydroxypropan-2-yl)pyrrolidine-1-carbonyl]-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0												
WXCD001_AKF234_LN00159494_SE0385	CC(C)(C)N(CCN)C(=O)c1cc2c(s1)CCN(C(=O)c1cc3cc(Br)ccc3s1)C2	171706291	BNANKULHJICXHC-UHFFFAOYSA-N	N-(2-aminoethyl)-5-(5-bromo-1-benzothiophene-2-carbonyl)-N-tert-butyl-6,7-dihydro-4H-thieno[3,2-c]pyridine-2-carboxamide		0												
WXCD00100142_SD0359_SF053	COC(=O)c1ccc(C(=O)N2CCCC23CN(C(=O)C(C)C2SC(N)=NC2=O)C3)c(C)c1					0												
LN00244457_BT0513	NCc1ccc(-c2cccc(C3CC3)c2)nc1	172895350	VNULGCLGPQHOEN-UHFFFAOYSA-N	[6-(3-cyclopropylphenyl)-3-pyridinyl]methanamine		0												
LN00338518_BT0243	C[C@@H](N)c1ccc(-c2ccc3ncsc3c2)cc1	172895307	SZGLGOMBTBDYTE-SNVBAGLBSA-N	(1R)-1-[4-(1,3-benzothiazol-6-yl)phenyl]ethanamine		0												
WXCD00198547_AG00248	Cc1c2cccc(NC(=O)[C@H]3CCCC[C@H]3N)c2nn1C	172895408	ZLQCSCUHKAHJTF-QWHCGFSZSA-N	cis-(1S,2R)-2-amino-N-(2,3-dimethylindazol-7-yl)cyclohexane-1-carboxamide		0												
WXCD00604577_SE0138	CN1CCc2cc(C(=O)NC3CC(N)C3)ccc21	172895202	HNFVOMCEJRGEEK-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-1-methyl-2,3-dihydroindole-5-carboxamide		0												
WXCD00604577_SB1558	NC1CC(NC(=O)Cc2ccc3c(c2)CCC3)C1	172895270	JZINKBCANZDKCM-UHFFFAOYSA-N	N-(3-aminocyclobutyl)-2-(2,3-dihydro-1H-inden-5-yl)acetamide		0												
WXCD01003804_SE0219	NC[C@H]1CN(C(=O)c2cc3cc(F)c(F)cc3[nH]2)CCO1	172895321	SSUJQOADRZLKSZ-VIFPVBQESA-N	[(2S)-2-(aminomethyl)morpholin-4-yl]-(5,6-difluoro-1H-indol-2-yl)methanone		0												
WXCD00282838_AN3005	NCCc1ccc(C(=O)N2Cc3cccc(F)c3C2)cc1	172894981	ZRUPCWLECYIJLV-UHFFFAOYSA-N	[4-(2-aminoethyl)phenyl]-(4-fluoro-1,3-dihydroisoindol-2-yl)methanone		0												
WXCD00282838_AG0515	NCCc1ccc(C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cc1	172895172	DBIQOQKUQFLWHB-UHFFFAOYSA-N	4-(2-aminoethyl)-N-(2,2-difluoro-1,3-benzodioxol-5-yl)benzamide		0												
LN00338518_BT0325	C[C@@H](N)c1ccc(-c2ccc3c(c2)COC3=O)cc1	172895243	XTEKVMNJFLCINL-SNVBAGLBSA-N	5-[4-[(1R)-1-aminoethyl]phenyl]-3H-2-benzofuran-1-one		0												
LN00244457_BT2647	Cc1nn(C)c2cc(-c3ccc(CN)cn3)ccc12	172895386	DDXGXBRPACVAMS-UHFFFAOYSA-N	[6-(1,3-dimethylindazol-6-yl)-3-pyridinyl]methanamine		0												
