Label	InputSMILES	CID	InChIKey	IUPACName	ResolveError	MentionCount	SourceType	Database	Query	MatchMode	Confidence	Title	Year	ReferenceID	URL	AuthorsOrAssignee	JournalOrPublication	Snippet	Category
WXCD00100142_SD0212_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2ccc(-c3ncc[nH]3)cc2)C1)c1cccc(Cl)c1	171698335	IYAKPCNLUXKCDC-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-[4-(1H-imidazol-2-yl)benzoyl]-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0													not_found
WXCD00100142_SD0359_SF053	COC(=O)c1ccc(C(=O)N2CCCC23CN(C(=O)C(C)C2SC(N)=NC2=O)C3)c(C)c1					0													not_found
WXCD00100142_SD0377_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2ccc(-c3cccnc3)cc2)C1)C1SC(N)=NC1=O					0													not_found
WXCD00100142_SD0387_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2ccc(NC(=O)C3CC3)cc2)C1)C1SC(N)=NC1=O					0													not_found
WXCD00100142_SE0164_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2ccc3c(cnn3C)c2)C1)C1SC(N)=NC1=O					0													not_found
WXCD00100142_SE0201_SF053	CC(C(=O)N1CC2(CCCN2C(=O)c2cc(-c3cc[nH]n3)n3ccccc23)C1)C1SC(N)=NC1=O					0													not_found
WXCD00100142_SE0219_AC2118	NC(C(=O)N1CC2(CCCN2C(=O)c2cc3cc(F)c(F)cc3[nH]2)C1)c1cccc(Cl)c1	171698190	JVNWLEPETJZLMR-UHFFFAOYSA-N	2-amino-2-(3-chlorophenyl)-1-[5-(5,6-difluoro-1H-indole-2-carbonyl)-2,5-diazaspiro[3.4]octan-2-yl]ethanone		0													not_found
WXCD00100322_AK8027_SA0654	N[C@@H]1CCc2nc(NC(=O)CC3CC4(C3)CN(C(=O)[C@H]3CN(Cc5ccccn5)C[C@@H]3c3ccccc3)C4)sc2C1	171678029	PLTYLSMTPYTHDE-ARMFNRFLSA-N	N-[(6R)-6-amino-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl]-2-[2-[(3R,4S)-4-phenyl-1-(pyridin-2-ylmethyl)pyrrolidine-3-carbonyl]-2-azaspiro[3.3]heptan-6-yl]acetamide		0													not_found
WXCD00100333_AC0736_SB1481	NCC(=O)NC1CCC12CCN(C(=O)C1(c3ccc(F)cc3)CC1)CC2					0													not_found
WXCD00100333_SE0667_AC0736	NCC(=O)N1CCC2(CCC2NC(=O)c2cc3cn[nH]c3cn2)CC1	171686163	HJHOZJCTWWFPBA-UHFFFAOYSA-N	N-[7-(2-aminoacetyl)-7-azaspiro[3.5]nonan-3-yl]-1H-pyrazolo[3,4-c]pyridine-5-carboxamide		0													not_found
WXCD00100546_SB0503_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CCC2(COCCN2C(=O)c2cc(=O)c3ccccc3o2)C1	171698203	YFTPYNHFIDMWKX-UEDXYCIISA-N	(2S)-2-amino-5-oxo-5-[6-(4-oxochromene-2-carbonyl)-9-oxa-2,6-diazaspiro[4.5]decan-2-yl]pentanamide		0													not_found
WXCD00100546_SC0182_SF053	CC(C(=O)N1CCC2(COCCN2C(=O)C2=NN(c3ccccc3)C(=O)C2)C1)C1SC(N)=NC1=O					0													not_found
WXCD00100583_AC0736_SC0125	NCC(=O)NC1CC12CCN(C(=O)c1cc3n(n1)CCNC3=O)CC2	171673733	ZJXSOVSAJXABIE-UHFFFAOYSA-N	2-amino-N-[6-(4-oxo-6,7-dihydro-5H-pyrazolo[1,5-a]pyrazine-2-carbonyl)-6-azaspiro[2.5]octan-2-yl]acetamide		0													not_found
WXCD00100583_AC0736_SC2225	Cc1n[nH]cc1C(=O)N1CCC2(CC1)CC2NC(=O)CN	171673736	PVZUXGGVCMUUCE-UHFFFAOYSA-N	2-amino-N-[6-(5-methyl-1H-pyrazole-4-carbonyl)-6-azaspiro[2.5]octan-2-yl]acetamide		0													not_found
WXCD00100583_AC0736_SE0731	NCC(=O)NC1CC12CCN(C(=O)c1cc3cccnc3nc1O)CC2					0													not_found
WXCD00100583_SE1658_AC0736	NCC(=O)N1CCC2(CC1)CC2NC(=O)c1cccc2[nH]ncc12	171673744	UPCKKTQKWNHJGD-UHFFFAOYSA-N	N-[6-(2-aminoacetyl)-6-azaspiro[2.5]octan-2-yl]-1H-indazole-4-carboxamide		0													not_found
WXCD00100603_SC00065_AC0736	NCC(=O)N1CCN(C(=O)c2cc(Cl)nc3[nH]ncc23)C2(CC2)C1	171673741	MVTSADZUFFHBAP-UHFFFAOYSA-N	2-amino-1-[4-(6-chloro-1H-pyrazolo[5,4-b]pyridine-4-carbonyl)-4,7-diazaspiro[2.5]octan-7-yl]ethanone		0													not_found
WXCD00100603_SE1753_AC0736	NCC(=O)N1CCN(C(=O)c2ccnc3[nH]ccc23)C2(CC2)C1	171686167	MWPPTLORJJYWGP-UHFFFAOYSA-N	2-amino-1-[4-(1H-pyrrolo[2,3-b]pyridine-4-carbonyl)-4,7-diazaspiro[2.5]octan-7-yl]ethanone		0													not_found
WXCD00100603_SF026_SE1630	NC[C@@H](N)C(=O)N1CCN(C(=O)c2ccc3[nH]ncc3c2)CC12CC2	171688957	DDEQRBJQBDLYKV-CYBMUJFWSA-N	(2R)-2,3-diamino-1-[7-(1H-indazole-5-carbonyl)-4,7-diazaspiro[2.5]octan-4-yl]propan-1-one		0													not_found
WXCD00100627_LP2263	NC1CN(c2ccnc(N3CCCCC3)n2)CC12CC2	172895101	VHJDWKIOUBQGNP-UHFFFAOYSA-N	5-(2-piperidin-1-ylpyrimidin-4-yl)-5-azaspiro[2.4]heptan-7-amine		0													not_found
WXCD00100627_SC00089	NC1CN(C(=O)c2cc3ccoc3s2)CC12CC2	172895280	HSMRHMLTTHFXFG-UHFFFAOYSA-N	(7-amino-5-azaspiro[2.4]heptan-5-yl)-thieno[2,3-b]furan-5-ylmethanone		0													not_found
WXCD00100627_SE0386	NC1CN(C(=O)c2ccc3nc(Cl)sc3c2)CC12CC2	172895884	AXCGAQHTGFEYCO-UHFFFAOYSA-N	(7-amino-5-azaspiro[2.4]heptan-5-yl)-(2-chloro-1,3-benzothiazol-6-yl)methanone		0													not_found
WXCD00100627_SE1217	NC1CN(C(=O)c2ccc3[nH]nc(C(F)(F)F)c3c2)CC12CC2	172895194	IWZYYPXIFAGLJB-UHFFFAOYSA-N	(7-amino-5-azaspiro[2.4]heptan-5-yl)-[3-(trifluoromethyl)-2H-indazol-5-yl]methanone		0													not_found
WXCD00101480_AK00399_SB4548	CCC[C@H](NC(=O)c1ccccc1)C(=O)N1CCC2(CCCC2C(=O)Nc2ccc(C(N)CCO)cc2)C1					0													not_found
WXCD00102217_AK8027_SC00128	N[C@@H]1CCc2nc(NC(=O)[C@@H]3CC4(CC4)CN3C(=O)c3cc4cn[nH]c4cc3Br)sc2C1	171677853	ZOJFEFOTLPASTG-PXAZEXFGSA-N	(6S)-N-[(6R)-6-amino-4,5,6,7-tetrahydro-1,3-benzothiazol-2-yl]-5-(6-bromo-1H-indazole-5-carbonyl)-5-azaspiro[2.4]heptane-6-carboxamide		0													not_found
WXCD00102261_AK00027_AC2348	CN1C(=O)CC[C@@H]1CNC(=O)C1CN(Cc2ccccc2)CC12CN(C(=O)CC[C@H](N)C(N)=O)C2	171698208	XQSSKYJDWDZXNO-ITIDOPETSA-N	7-benzyl-2-[(4S)-4,5-diamino-5-oxopentanoyl]-N-[[(2R)-1-methyl-5-oxopyrrolidin-2-yl]methyl]-2,7-diazaspiro[3.4]octane-5-carboxamide		0													not_found
WXCD00102261_AK00111_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC2(CN(Cc3ccccc3)CC2C(=O)NC23CC(F)(C2)C3)C1	171698204	WDIIXYZYZGDPCN-QJYVOINNSA-N	7-benzyl-2-[(4S)-4,5-diamino-5-oxopentanoyl]-N-(3-fluoro-1-bicyclo[1.1.1]pentanyl)-2,7-diazaspiro[3.4]octane-5-carboxamide		0													not_found
WXCD00102261_AN00141_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC2(CN(Cc3ccccc3)CC2C(=O)N2CCC3(CCCC3)CC2)C1	171698210	AWPTZLAGUJVMSX-WCSIJFPASA-N	(2S)-2-amino-5-[5-(8-azaspiro[4.5]decane-8-carbonyl)-7-benzyl-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0													not_found
WXCD00102261_AN00189_AC2348	CC(C)(O)[C@@H]1CCN(C(=O)C2CN(Cc3ccccc3)CC23CN(C(=O)CC[C@H](N)C(N)=O)C3)C1	171698334	ZCGNSGKDYKSWNK-TYVLQRECSA-N	(2S)-2-amino-5-[7-benzyl-5-[(3R)-3-(2-hydroxypropan-2-yl)pyrrolidine-1-carbonyl]-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0													not_found
WXCD00102261_AN0128_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC2(CN(Cc3ccccc3)CC2C(=O)N2Cc3cccnc3C2)C1	171698207	FTPDHBUOHQQSOW-LBAQZLPGSA-N	(2S)-2-amino-5-[7-benzyl-5-(5,7-dihydropyrrolo[3,4-b]pyridine-6-carbonyl)-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0													not_found
WXCD00102261_AN0283_AC2348	CC(C)(C)C1CCN(C(=O)C2CN(Cc3ccccc3)CC23CN(C(=O)CC[C@@H](N)C(N)=O)C3)CC1	171698206	YCDDEBXXOJTTGL-OZAIVSQSSA-N	(2R)-2-amino-5-[7-benzyl-5-(4-tert-butylpiperidine-1-carbonyl)-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0													not_found
WXCD00102261_AN2739_AC2348	Cc1nnc2n1CCN(C(=O)C1CN(Cc3ccccc3)CC13CN(C(=O)CC[C@@H](N)C(N)=O)C3)C2	171698202	ZOHZGXAYMJOOCK-GFOWMXPYSA-N	(2R)-2-amino-5-[7-benzyl-5-(3-methyl-6,8-dihydro-5H-[1,2,4]triazolo[4,3-a]pyrazine-7-carbonyl)-2,7-diazaspiro[3.4]octan-2-yl]-5-oxopentanamide		0													not_found
WXCD00102638_SF044_SC1869	N[C@@H](Cc1cccnc1)C(=O)NC1CCC2(CC1)CCN(C(=O)c1cc(-c3ccccc3C(F)(F)F)[nH]n1)C2					0													not_found
WXCD00102742_SE0058_SF026	Cc1c(C(=O)N2CC3(CCCN(C(=O)[C@@H](N)CN)C3)C2)oc2ccccc12					0													not_found
WXCD00102748_SB1606_AC2348	COc1ccc(CC(=O)N2CCCC3(CCN(C(=O)CC[C@H](N)C(N)=O)CC3)C2)c(Cl)c1	172894752	NEDCWXQPGBZQJA-IBGZPJMESA-N	(2S)-2-amino-5-[2-[2-(2-chloro-4-methoxyphenyl)acetyl]-2,9-diazaspiro[5.5]undecan-9-yl]-5-oxopentanamide		0													not_found
WXCD00102789_SA0507_AC0641	CC(CN)C(=O)N1CCC2(CC(NC(=O)C(C)n3ccnc3)C2)C1					0													not_found
WXCD00102799_AC4230_SB0775	NC(CC(=O)NCC1CC2(CCN(C(=O)C34CC(c5ccccc5)(C3)C4)CC2)CO1)c1cccnc1	171705939	FOVZBZPGKZVLFQ-UHFFFAOYSA-N	3-amino-N-[[8-(3-phenylbicyclo[1.1.1]pentane-1-carbonyl)-2-oxa-8-azaspiro[4.5]decan-3-yl]methyl]-3-pyridin-3-ylpropanamide		0													not_found
WXCD00102800_SE0992_SF053	CC(C(=O)N1CC2(CCN2C(=O)c2ccc3sccc3c2O)C1)C1SC(N)=NC1=O					0													not_found
WXCD00102826_AC0736_SE0728	Cc1cc(C(=O)N2CC3(CCCC3NC(=O)CN)C2)cc2c[nH]nc12	171673740	MGIVJZFLIVJQOC-UHFFFAOYSA-N	2-amino-N-[2-(7-methyl-1H-indazole-5-carbonyl)-2-azaspiro[3.4]octan-5-yl]acetamide		0													not_found
WXCD00102826_SD0410_SF044	N[C@@H](Cc1cccnc1)C(=O)N1CC2(CCCC2NC(=O)c2cc(I)ccc2Cl)C1	171680099	QZXLJJGQZCOPMI-OYKVQYDMSA-N	N-[2-[(2S)-2-amino-3-pyridin-3-ylpropanoyl]-2-azaspiro[3.4]octan-5-yl]-2-chloro-5-iodobenzamide		0													not_found
WXCD00102826_SE0015_AC4147	NCC(C(=O)N1CC2(CCCC2NC(=O)c2ccc3c(c2)OCO3)C1)c1ccccc1	171680465	OOJAQMOJNXQTHJ-UHFFFAOYSA-N	N-[2-(3-amino-2-phenylpropanoyl)-2-azaspiro[3.4]octan-5-yl]-1,3-benzodioxole-5-carboxamide		0													not_found
WXCD00105008_AC0641_SD0123	Cc1ccc2c(c1)C1(CCN(C(=O)C(C)CN)CC1)CN2C(=O)c1cccc(F)c1C					0													not_found
WXCD00110002_AC0736_SE0667	NCC(=O)N1C[C@H]2CN(C(=O)c3cc4cn[nH]c4cn3)[C@@H]2C1	171673737	PIIHACCWRAMNEB-JOYOIKCWSA-N	2-amino-1-[(1S,5S)-6-(1H-pyrazolo[3,4-c]pyridine-5-carbonyl)-3,6-diazabicyclo[3.2.0]heptan-3-yl]ethanone		0													not_found
WXCD00110002_SE1753_SF026	NC[C@@H](N)C(=O)N1C[C@H]2CN(C(=O)c3ccnc4[nH]ccc34)C[C@H]21	171688961	YMCCCPJEIWJWLM-OASPWFOLSA-N	(2R)-2,3-diamino-1-[(1R,5S)-3-(1H-pyrrolo[2,3-b]pyridine-4-carbonyl)-3,6-diazabicyclo[3.2.0]heptan-6-yl]propan-1-one		0													not_found
WXCD00110007_SB1551_AC2348	NC(=O)[C@@H](N)CCC(=O)N1CC[C@@H]2[C@@H]1CCN2C(=O)C1COc2ccccc2O1	172894520	UNXOMRQOZJOTBH-NRMMMPIQSA-N	(2S)-5-[(3aR,6aS)-4-(2,3-dihydro-1,4-benzodioxine-3-carbonyl)-2,3,3a,5,6,6a-hexahydropyrrolo[3,2-b]pyrrol-1-yl]-2-amino-5-oxopentanamide		0													not_found
WXCD00110022_SE0003_AC2348	Cn1c(C(=O)N2CCO[C@@H]3CN(C(=O)CC[C@H](N)C(N)=O)C[C@@H]32)cc2ccccc21	171698205	HOJHENOZWOLGKF-JCGIZDLHSA-N	(2S)-5-[(4aS,7aR)-4-(1-methylindole-2-carbonyl)-2,3,4a,5,7,7a-hexahydropyrrolo[3,4-b][1,4]oxazin-6-yl]-2-amino-5-oxopentanamide		0													not_found
WXCD00110023_AC0736_SE1753	NCC(=O)N1CCO[C@@H]2CN(C(=O)c3ccnc4[nH]ccc34)C[C@@H]21	171673739	CADHMWJSIGIALV-QWHCGFSZSA-N	1-[(4aS,7aR)-6-(1H-pyrrolo[2,3-b]pyridine-4-carbonyl)-2,3,4a,5,7,7a-hexahydropyrrolo[3,4-b][1,4]oxazin-4-yl]-2-aminoethanone		0													not_found
WXCD00110070_SC00118_SF026	Cc1onc(-c2ccncn2)c1C(=O)N1CC[C@H]2CN(C(=O)[C@@H](N)CN)CC[C@H]21	171686329	YEDUEDNHISLFIH-KCQAQPDRSA-N	(2S)-1-[(3aS,7aR)-1-(5-methyl-3-pyrimidin-4-yl-1,2-oxazole-4-carbonyl)-3,3a,4,6,7,7a-hexahydro-2H-pyrrolo[3,2-c]pyridin-5-yl]-2,3-diaminopropan-1-one		0													not_found
WXCD00111177_SE0057_AC0641	Cc1ccc2[nH]c(C(=O)NC[C@H]3OC[C@@H]4CCN(C(=O)C(C)CN)C[C@H]43)cc2c1	172894650	WSNUMXQENCNMQK-IHNADRLZSA-N	N-[[(3S,3aS,7aR)-5-(3-amino-2-methylpropanoyl)-3,3a,4,6,7,7a-hexahydro-1H-furo[3,4-c]pyridin-3-yl]methyl]-5-methyl-1H-indole-2-carboxamide		0													not_found
WXCD00111294_AK00399_SBB469	N[C@@H](CCO)c1ccc(NC(=O)[C@H]2C[C@H]3OCC[C@@H]3N(C(=O)C[C@H]3COc4ccccc4O3)C2)cc1	171689033	FFAWAOCNEVBWAK-BRVYXMLXSA-N	(3aS,6S,7aR)-N-[4-[(1S)-1-amino-3-hydroxypropyl]phenyl]-4-[2-[(3S)-2,3-dihydro-1,4-benzodioxin-3-yl]acetyl]-3,3a,5,6,7,7a-hexahydro-2H-furo[3,2-b]pyridine-6-carboxamide		0													not_found
WXCD00111673_SC0128_SF026	COc1ncc(C(=O)NC[C@@]23CCC[C@H]2CN(C(=O)[C@@H](N)CN)C3)cc1C	171686244	ZYDNNEIUXIJWEL-YZVOILCLSA-N	N-[[(3aR,6aR)-2-[(2S)-2,3-diaminopropanoyl]-1,3,4,5,6,6a-hexahydrocyclopenta[c]pyrrol-3a-yl]methyl]-6-methoxy-5-methylpyridine-3-carboxamide		0													not_found
WXCD00116126_AG0027_AC2348	Cc1ccccc1NC(=O)c1ccc2c(c1)C1CN(C(=O)CCC(N)C(N)=O)CC1NC2=O	171680826	BCSACBXRGUHFDI-UHFFFAOYSA-N	2-(4,5-diamino-5-oxopentanoyl)-N-(2-methylphenyl)-5-oxo-3,3a,4,9b-tetrahydro-1H-pyrrolo[3,4-c]isoquinoline-8-carboxamide		0													not_found
WXCD00120061_AC0641_SE0667	CC(CN)C(=O)N1C[C@H]2C[C@H]1CN2C(=O)c1cc2cn[nH]c2cn1					0													not_found
WXCD00120062_SC00059_SF026	Cc1c(C(=O)N2CC3CCC2CN3C(=O)[C@@H](N)CN)nnn1-c1ccc(C2CC2)cc1Cl	172894528	JOBPITZPIYAUAV-HTWSVDAQSA-N	(2S)-2,3-diamino-1-[5-[1-(2-chloro-4-cyclopropylphenyl)-5-methyltriazole-4-carbonyl]-2,5-diazabicyclo[2.2.2]octan-2-yl]propan-1-one		0													not_found
WXCD00120255_SA2354_AC0736	NCC(=O)N1CCC2CCC(C1)N2C(=O)CCc1cnccn1					0													not_found
WXCD00120258_AG0130_AC0748	CC(C)c1ccccc1NC(=O)C1C2CCCC1CN(C(=O)[C@@H](N)CCC(N)=O)C2	171680706	PPPSPCUADMBVRE-IWNZYRNGSA-N	3-[(2S)-2,5-diamino-5-oxopentanoyl]-N-(2-propan-2-ylphenyl)-3-azabicyclo[3.3.1]nonane-9-carboxamide		0													not_found
WXCD00120470_AC0736_SC00065	NCC(=O)N1C[C@@H]2C[C@@H]1C[C@@H]2NC(=O)c1cc(Cl)nc2[nH]ncc12	171673735	IAGJIAYRPSBCPA-RNSXUZJQSA-N	N-[(1R,4S,5S)-2-(2-aminoacetyl)-2-azabicyclo[2.2.1]heptan-5-yl]-6-chloro-1H-pyrazolo[5,4-b]pyridine-4-carboxamide		0													not_found
WXCD00120470_AC0736_SE0015	NCC(=O)N1CC2CC1CC2NC(=O)c1ccc2c(c1)OCO2	171680455	SGUDJMUVIOMSJC-UHFFFAOYSA-N	N-[2-(2-aminoacetyl)-2-azabicyclo[2.2.1]heptan-5-yl]-1,3-benzodioxole-5-carboxamide		0													not_found
WXCD00120470_SB2286_AC0736	NCC(=O)N[C@H]1C[C@@H]2C[C@@H]1CN2C(=O)CCc1c[nH]c2ncccc12	171686159	NXMLGUVKWQTONW-IPYPFGDCSA-N	2-amino-N-[(1S,4R,5S)-2-[3-(1H-pyrrolo[2,3-b]pyridin-3-yl)propanoyl]-2-azabicyclo[2.2.1]heptan-5-yl]acetamide		0													not_found
WXCD00120470_SB7012_AC0736	NCC(=O)N[C@H]1C[C@@H]2C[C@@H]1CN2C(=O)CCc1cnc2[nH]ccc2c1	171688963	ARUNHHMBCQDXRC-ILXRZTDVSA-N	2-amino-N-[(1S,4R,5S)-2-[3-(1H-pyrrolo[2,3-b]pyridin-5-yl)propanoyl]-2-azabicyclo[2.2.1]heptan-5-yl]acetamide		0													not_found
WXCD00120470_SE0625_SF026	NCC(N)C(=O)NC1C[C@@H]2C[C@@H]1CN2C(=O)C1C=CN2NC=CC2=C1	171686157	PRYIBWKKHFOFTL-LWPDBPSVSA-N	2,3-diamino-N-[(1S,4R)-2-(1,5-dihydropyrazolo[1,5-a]pyridine-5-carbonyl)-2-azabicyclo[2.2.1]heptan-5-yl]propanamide		0													not_found
WXCD00120631_AF0354_AC0926	CCOC(=O)c1cnoc1NC(=O)[C@]12C[C@@](NC(=O)C(N)[C@H](C)CC)(C1)C2	171676374	ANFIMGXFKUAAMK-CKIQRSNPSA-N	ethyl 5-[[3-[[(3R)-2-amino-3-methylpentanoyl]amino]bicyclo[1.1.1]pentane-1-carbonyl]amino]-1,2-oxazole-4-carboxylate		0													not_found
WXCD00120663_SC00118_SF026	Cc1onc(-c2ccncn2)c1C(=O)N1CC2CCCC(C1)N2C(=O)[C@@H](N)CN	171686246	SITLLJCOPNHCHV-RUXDESIVSA-N	(2S)-2,3-diamino-1-[3-(5-methyl-3-pyrimidin-4-yl-1,2-oxazole-4-carbonyl)-3,9-diazabicyclo[3.3.1]nonan-9-yl]propan-1-one		0													not_found
WXCD00140009_AG0071_SB0538	CC(C)c1ccc(NC(=O)c2n[nH]c3c2CN(C(=O)CCCN)C3)cc1					0													not_found
WXCD00140009_AG0071_SB3642	CC(C)c1ccc(NC(=O)c2n[nH]c3c2CN(C(=O)C(O)CN)C3)cc1					0													not_found
WXCD00140009_AKF234_SE1015	Cc1ccc2cc(C(=O)N3Cc4[nH]nc(C(=O)N(CCN)C(C)(C)C)c4C3)sc2c1	171706505	HNDGCJZQGSBPRG-UHFFFAOYSA-N	N-(2-aminoethyl)-N-tert-butyl-5-(6-methyl-1-benzothiophene-2-carbonyl)-4,6-dihydro-1H-pyrrolo[3,4-d]pyrazole-3-carboxamide		0													not_found
WXCD00141189_AK00118_AC2348	CC(NC(=O)c1cnn2c1CN(C(=O)CCC(N)C(N)=O)CC2)c1cc(F)cc(F)c1	171672700	BZXYTKKDNKYMMF-UHFFFAOYSA-N	5-(4,5-diamino-5-oxopentanoyl)-N-[1-(3,5-difluorophenyl)ethyl]-6,7-dihydro-4H-pyrazolo[1,5-a]pyrazine-3-carboxamide		0													not_found
WXCD00141689_AK00118_AC2348	CC(NC(=O)c1cnc2n1CCN(C(=O)CCC(N)C(N)=O)C2C)c1cc(F)cc(F)c1	171672701	STRDBPLJHLMSII-UHFFFAOYSA-N	7-(4,5-diamino-5-oxopentanoyl)-N-[1-(3,5-difluorophenyl)ethyl]-8-methyl-6,8-dihydro-5H-imidazo[1,2-a]pyrazine-3-carboxamide		0													not_found
WXCD00143571_AK00170_SB1118	CN1CCO[C@H]([C@H](N)C(=O)[C@@H]2Cc3nccnc3CN2C(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)C1	171680941	HRCNXEIRPKKQSO-FYQPLNBISA-N	tert-butyl (2R)-2-[(7S)-7-[(2S)-2-amino-2-[(2S)-4-methylmorpholin-2-yl]acetyl]-7,8-dihydro-5H-pyrido[3,4-b]pyrazine-6-carbonyl]pyrrolidine-1-carboxylate		0													not_found
WXCD00160257_SA00057_AC2348	NC(=O)C(N)CCC(=O)N1CCCCC1c1cc(NC(=O)CC(=O)Nc2ccc(F)cc2)[nH]n1	172895731	MNIVCQDRFJLQAS-UHFFFAOYSA-N	N'-[5-[1-(4,5-diamino-5-oxopentanoyl)piperidin-2-yl]-1H-pyrazol-3-yl]-N-(4-fluorophenyl)propanediamide		0													not_found
WXCD00160257_SE0134_AC0748	Cc1ccc2cc(C(=O)Nc3cc(C4CCCCN4C(=O)[C@@H](N)CCC(N)=O)n[nH]3)ccc2n1	172895860	DPXKWRWXSOULRN-DIMJTDRSSA-N	N-[5-[1-[(2S)-2,5-diamino-5-oxopentanoyl]piperidin-2-yl]-1H-pyrazol-3-yl]-2-methylquinoline-6-carboxamide		0													not_found
WXCD00161511_AG00052_SF026	CC1(C)C=Cc2cc(NC(=O)c3csc([C@H]4CCCN4C(=O)[C@@H](N)CN)n3)ccc2O1					0													not_found
WXCD00170022_SC00046_AC2348	Cc1cccc(-c2ncccc2C(=O)N2CCCCC2C2CCN(C(=O)CC[C@H](N)C(N)=O)CC2)c1	172894988	MCJQUPMIDNKNJA-UXMRNZNESA-N	(2S)-2-amino-5-[4-[1-[2-(3-methylphenyl)pyridine-3-carbonyl]piperidin-2-yl]piperidin-1-yl]-5-oxopentanamide		0													not_found
WXCD00170041_SC00091_SF026	NC[C@H](N)C(=O)N1CCC(N2CCC(NC(=O)c3cc(-c4ccco4)no3)CC2)CC1	171686333	KNIATSJROHADFH-INIZCTEOSA-N	N-[1-[1-[(2S)-2,3-diaminopropanoyl]piperidin-4-yl]piperidin-4-yl]-3-(furan-2-yl)-1,2-oxazole-5-carboxamide		0													not_found
WXCD00180037_AC0736_SC00118	Cc1onc(-c2ccncn2)c1C(=O)N1CCC(OC2CCN(C(=O)CN)CC2)CC1	171679089	RUOAKGNLIAHLIS-UHFFFAOYSA-N	2-amino-1-[4-[1-(5-methyl-3-pyrimidin-4-yl-1,2-oxazole-4-carbonyl)piperidin-4-yl]oxypiperidin-1-yl]ethanone		0													not_found
WXCD00192581_LP0007	Cc1ccnc(N2CCCC[C@H]2CN)n1	94903102	BPYAIHLGZDPOCI-JTQLQIEISA-N	[(2S)-1-(4-methylpyrimidin-2-yl)piperidin-2-yl]methanamine		0													not_found
WXCD00195097_SC00050	CCn1nc(C(=O)N[C@@H]2CC[C@@H](N)C2)c2ccccc21					0													not_found
WXCD00198547_AF0569	CC(C)(C)n1cc(NC(=O)[C@H]2CCCC[C@H]2N)cn1	172898873	FZKOAANLIGUMKG-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(1-tert-butylpyrazol-4-yl)cyclohexane-1-carboxamide		0													not_found
WXCD00198547_AG00248	Cc1c2cccc(NC(=O)[C@H]3CCCC[C@H]3N)c2nn1C	172895408	ZLQCSCUHKAHJTF-QWHCGFSZSA-N	cis-(1S,2R)-2-amino-N-(2,3-dimethylindazol-7-yl)cyclohexane-1-carboxamide		0													not_found
WXCD00198547_AG2633	N[C@@H]1CCCC[C@@H]1C(=O)Nc1cccc2cc[nH]c12	172894637	CLLCPKSRRWIIKI-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(1H-indol-7-yl)cyclohexane-1-carboxamide		0													not_found
WXCD00198547_AG4050	N[C@@H]1CCCC[C@@H]1C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1	172895104	GMOBCDQYDNVUOL-ZWKOTPCHSA-N	cis-(1S,2R)-2-amino-N-[4-(benzenesulfonyl)phenyl]cyclohexane-1-carboxamide		0													not_found
WXCD00198547_AK1188	N[C@@H]1CCCC[C@@H]1C(=O)NCCn1cccc1	172895741	NXLWYKUDKWNXNW-NWDGAFQWSA-N	cis-(1S,2R)-2-amino-N-(2-pyrrol-1-ylethyl)cyclohexane-1-carboxamide		0													not_found
WXCD001_AKF234_LN00159494_SE0385	CC(C)(C)N(CCN)C(=O)c1cc2c(s1)CCN(C(=O)c1cc3cc(Br)ccc3s1)C2	171706291	BNANKULHJICXHC-UHFFFAOYSA-N	N-(2-aminoethyl)-5-(5-bromo-1-benzothiophene-2-carbonyl)-N-tert-butyl-6,7-dihydro-4H-thieno[3,2-c]pyridine-2-carboxamide		0													not_found
WXCD00265364_AG00245	NCc1cc(C(=O)Nc2cc(F)cc3cc[nH]c23)ccn1	172894888	YVUPBTNGZRTGFA-UHFFFAOYSA-N	2-(aminomethyl)-N-(5-fluoro-1H-indol-7-yl)pyridine-4-carboxamide		0													not_found
WXCD00265364_AG1188	NCc1cc(C(=O)Nc2ccc3nc(Cl)sc3c2)ccn1	172894778	IOEZVIUCWRRKKU-UHFFFAOYSA-N	2-(aminomethyl)-N-(2-chloro-1,3-benzothiazol-6-yl)pyridine-4-carboxamide		0													not_found
